file_1,file_2,problem,pair_type,ground_truth
dataset/231A/231A-Python/360526945_cheat_comment.py,dataset/231A/231A-Python/360571063.py,231A,independent_same_problem,0
dataset/231A/231A-Python/360526945_cheat_comment.py,dataset/231A/231A-Python/360571063_cheat_combo.py,231A,independent_same_problem,0
dataset/231A/231A-Python/360535070.py,dataset/231A/231A-Python/360539195.py,231A,independent_same_problem,0
dataset/231A/231A-Python/360535070.py,dataset/231A/231A-Python/360539195_cheat_format.py,231A,independent_same_problem,0
dataset/231A/231A-Python/360535070.py,dataset/231A/231A-Python/360546795.py,231A,independent_same_problem,0
dataset/231A/231A-Python/360535070.py,dataset/231A/231A-Python/360546795_cheat_header.py,231A,independent_same_problem,0
dataset/231A/231A-Python/360535070.py,dataset/231A/231A-Python/360571063.py,231A,independent_same_problem,0
dataset/231A/231A-Python/360535070.py,dataset/231A/231A-Python/360571063_cheat_combo.py,231A,independent_same_problem,0
dataset/231A/231A-Python/360535070_cheat_rename.py,dataset/231A/231A-Python/360539195.py,231A,independent_same_problem,0
dataset/231A/231A-Python/360535070_cheat_rename.py,dataset/231A/231A-Python/360539195_cheat_format.py,231A,independent_same_problem,0
dataset/231A/231A-Python/360535070_cheat_rename.py,dataset/231A/231A-Python/360546795.py,231A,independent_same_problem,0
dataset/231A/231A-Python/360535070_cheat_rename.py,dataset/231A/231A-Python/360546795_cheat_header.py,231A,independent_same_problem,0
dataset/231A/231A-Python/360535070_cheat_rename.py,dataset/231A/231A-Python/360571063.py,231A,independent_same_problem,0
dataset/231A/231A-Python/360535070_cheat_rename.py,dataset/231A/231A-Python/360571063_cheat_combo.py,231A,independent_same_problem,0
dataset/231A/231A-Python/360539195.py,dataset/231A/231A-Python/360546795.py,231A,independent_same_problem,0
dataset/231A/231A-Python/360539195.py,dataset/231A/231A-Python/360546795_cheat_header.py,231A,independent_same_problem,0
dataset/231A/231A-Python/360539195.py,dataset/231A/231A-Python/360571063.py,231A,independent_same_problem,0
dataset/231A/231A-Python/360539195.py,dataset/231A/231A-Python/360571063_cheat_combo.py,231A,independent_same_problem,0
dataset/231A/231A-Python/360539195_cheat_format.py,dataset/231A/231A-Python/360546795.py,231A,independent_same_problem,0
dataset/231A/231A-Python/360539195_cheat_format.py,dataset/231A/231A-Python/360546795_cheat_header.py,231A,independent_same_problem,0
dataset/231A/231A-Python/360539195_cheat_format.py,dataset/231A/231A-Python/360571063.py,231A,independent_same_problem,0
dataset/231A/231A-Python/360539195_cheat_format.py,dataset/231A/231A-Python/360571063_cheat_combo.py,231A,independent_same_problem,0
dataset/231A/231A-Python/360546795.py,dataset/231A/231A-Python/360571063.py,231A,independent_same_problem,0
dataset/231A/231A-Python/360546795.py,dataset/231A/231A-Python/360571063_cheat_combo.py,231A,independent_same_problem,0
dataset/231A/231A-Python/360546795_cheat_header.py,dataset/231A/231A-Python/360571063.py,231A,independent_same_problem,0
dataset/231A/231A-Python/360546795_cheat_header.py,dataset/231A/231A-Python/360571063_cheat_combo.py,231A,independent_same_problem,0
dataset/1A/1A-C/360446481.c,dataset/1A/1A-C/360480713.c,1A,independent_same_problem,0
dataset/1A/1A-C/360446481.c,dataset/1A/1A-C/360480713_cheat_rename.c,1A,independent_same_problem,0
dataset/1A/1A-C/360446481.c,dataset/1A/1A-C/360616262.c,1A,independent_same_problem,0
dataset/1A/1A-C/360446481.c,dataset/1A/1A-C/360616262_cheat_format.c,1A,independent_same_problem,0
dataset/1A/1A-C/360446481.c,dataset/1A/1A-C/360633094.c,1A,independent_same_problem,0
dataset/1A/1A-C/360446481.c,dataset/1A/1A-C/360633094_cheat_header.c,1A,independent_same_problem,0
dataset/1A/1A-C/360446481.c,dataset/1A/1A-C/360678003.c,1A,independent_same_problem,0
dataset/1A/1A-C/360446481.c,dataset/1A/1A-C/360678003_cheat_combo.c,1A,independent_same_problem,0
dataset/1A/1A-C/360446481_cheat_comment.c,dataset/1A/1A-C/360480713.c,1A,independent_same_problem,0
dataset/1A/1A-C/360446481_cheat_comment.c,dataset/1A/1A-C/360480713_cheat_rename.c,1A,independent_same_problem,0
dataset/1A/1A-C/360446481_cheat_comment.c,dataset/1A/1A-C/360616262.c,1A,independent_same_problem,0
dataset/1A/1A-C/360446481_cheat_comment.c,dataset/1A/1A-C/360616262_cheat_format.c,1A,independent_same_problem,0
dataset/1A/1A-C/360446481_cheat_comment.c,dataset/1A/1A-C/360633094.c,1A,independent_same_problem,0
dataset/1A/1A-C/360446481_cheat_comment.c,dataset/1A/1A-C/360633094_cheat_header.c,1A,independent_same_problem,0
dataset/1A/1A-C/360446481_cheat_comment.c,dataset/1A/1A-C/360678003.c,1A,independent_same_problem,0
dataset/1A/1A-C/360446481_cheat_comment.c,dataset/1A/1A-C/360678003_cheat_combo.c,1A,independent_same_problem,0
dataset/1A/1A-C/360480713.c,dataset/1A/1A-C/360616262.c,1A,independent_same_problem,0
dataset/1A/1A-C/360480713.c,dataset/1A/1A-C/360616262_cheat_format.c,1A,independent_same_problem,0
dataset/1A/1A-C/360480713.c,dataset/1A/1A-C/360633094.c,1A,independent_same_problem,0
dataset/1A/1A-C/360480713.c,dataset/1A/1A-C/360633094_cheat_header.c,1A,independent_same_problem,0
dataset/1A/1A-C/360480713.c,dataset/1A/1A-C/360678003.c,1A,independent_same_problem,0
dataset/1A/1A-C/360480713.c,dataset/1A/1A-C/360678003_cheat_combo.c,1A,independent_same_problem,0
dataset/1A/1A-C/360480713_cheat_rename.c,dataset/1A/1A-C/360616262.c,1A,independent_same_problem,0
dataset/1A/1A-C/360480713_cheat_rename.c,dataset/1A/1A-C/360616262_cheat_format.c,1A,independent_same_problem,0
dataset/1A/1A-C/360480713_cheat_rename.c,dataset/1A/1A-C/360633094.c,1A,independent_same_problem,0
dataset/1A/1A-C/360480713_cheat_rename.c,dataset/1A/1A-C/360633094_cheat_header.c,1A,independent_same_problem,0
dataset/1A/1A-C/360480713_cheat_rename.c,dataset/1A/1A-C/360678003.c,1A,independent_same_problem,0
dataset/1A/1A-C/360480713_cheat_rename.c,dataset/1A/1A-C/360678003_cheat_combo.c,1A,independent_same_problem,0
dataset/1A/1A-C/360616262.c,dataset/1A/1A-C/360633094.c,1A,independent_same_problem,0
dataset/1A/1A-C/360616262.c,dataset/1A/1A-C/360633094_cheat_header.c,1A,independent_same_problem,0
dataset/1A/1A-C/360616262.c,dataset/1A/1A-C/360678003.c,1A,independent_same_problem,0
dataset/1A/1A-C/360616262.c,dataset/1A/1A-C/360678003_cheat_combo.c,1A,independent_same_problem,0
dataset/1A/1A-C/360616262_cheat_format.c,dataset/1A/1A-C/360633094.c,1A,independent_same_problem,0
dataset/1A/1A-C/360616262_cheat_format.c,dataset/1A/1A-C/360633094_cheat_header.c,1A,independent_same_problem,0
dataset/1A/1A-C/360616262_cheat_format.c,dataset/1A/1A-C/360678003.c,1A,independent_same_problem,0
dataset/1A/1A-C/360616262_cheat_format.c,dataset/1A/1A-C/360678003_cheat_combo.c,1A,independent_same_problem,0
dataset/1A/1A-C/360633094.c,dataset/1A/1A-C/360678003.c,1A,independent_same_problem,0
dataset/1A/1A-C/360633094.c,dataset/1A/1A-C/360678003_cheat_combo.c,1A,independent_same_problem,0
dataset/1A/1A-C/360633094_cheat_header.c,dataset/1A/1A-C/360678003.c,1A,independent_same_problem,0
dataset/1A/1A-C/360633094_cheat_header.c,dataset/1A/1A-C/360678003_cheat_combo.c,1A,independent_same_problem,0
dataset/1A/1A-C++/360560545.cpp,dataset/1A/1A-C++/360567454.cpp,1A,independent_same_problem,0
dataset/1A/1A-C++/360560545.cpp,dataset/1A/1A-C++/360567454_cheat_rename.cpp,1A,independent_same_problem,0
dataset/1A/1A-C++/360560545.cpp,dataset/1A/1A-C++/360580615.cpp,1A,independent_same_problem,0
dataset/1A/1A-C++/360560545.cpp,dataset/1A/1A-C++/360580615_cheat_format.cpp,1A,independent_same_problem,0
dataset/1A/1A-C++/360560545.cpp,dataset/1A/1A-C++/360583201.cpp,1A,independent_same_problem,0
dataset/1A/1A-C++/360560545.cpp,dataset/1A/1A-C++/360583201_cheat_header.cpp,1A,independent_same_problem,0
dataset/1A/1A-C++/360560545.cpp,dataset/1A/1A-C++/360585204.cpp,1A,independent_same_problem,0
dataset/1A/1A-C++/360560545.cpp,dataset/1A/1A-C++/360585204_cheat_combo.cpp,1A,independent_same_problem,0
dataset/1A/1A-C++/360560545_cheat_comment.cpp,dataset/1A/1A-C++/360567454.cpp,1A,independent_same_problem,0
dataset/1A/1A-C++/360560545_cheat_comment.cpp,dataset/1A/1A-C++/360567454_cheat_rename.cpp,1A,independent_same_problem,0
dataset/1A/1A-C++/360560545_cheat_comment.cpp,dataset/1A/1A-C++/360580615.cpp,1A,independent_same_problem,0
dataset/1A/1A-C++/360560545_cheat_comment.cpp,dataset/1A/1A-C++/360580615_cheat_format.cpp,1A,independent_same_problem,0
dataset/1A/1A-C++/360560545_cheat_comment.cpp,dataset/1A/1A-C++/360583201.cpp,1A,independent_same_problem,0
dataset/1A/1A-C++/360560545_cheat_comment.cpp,dataset/1A/1A-C++/360583201_cheat_header.cpp,1A,independent_same_problem,0
dataset/1A/1A-C++/360560545_cheat_comment.cpp,dataset/1A/1A-C++/360585204.cpp,1A,independent_same_problem,0
dataset/1A/1A-C++/360560545_cheat_comment.cpp,dataset/1A/1A-C++/360585204_cheat_combo.cpp,1A,independent_same_problem,0
dataset/1A/1A-C++/360567454.cpp,dataset/1A/1A-C++/360580615.cpp,1A,independent_same_problem,0
dataset/1A/1A-C++/360567454.cpp,dataset/1A/1A-C++/360580615_cheat_format.cpp,1A,independent_same_problem,0
dataset/1A/1A-C++/360567454.cpp,dataset/1A/1A-C++/360583201.cpp,1A,independent_same_problem,0
dataset/1A/1A-C++/360567454.cpp,dataset/1A/1A-C++/360583201_cheat_header.cpp,1A,independent_same_problem,0
dataset/1A/1A-C++/360567454.cpp,dataset/1A/1A-C++/360585204.cpp,1A,independent_same_problem,0
dataset/1A/1A-C++/360567454.cpp,dataset/1A/1A-C++/360585204_cheat_combo.cpp,1A,independent_same_problem,0
dataset/1A/1A-C++/360567454_cheat_rename.cpp,dataset/1A/1A-C++/360580615.cpp,1A,independent_same_problem,0
dataset/1A/1A-C++/360567454_cheat_rename.cpp,dataset/1A/1A-C++/360580615_cheat_format.cpp,1A,independent_same_problem,0
dataset/1A/1A-C++/360567454_cheat_rename.cpp,dataset/1A/1A-C++/360583201.cpp,1A,independent_same_problem,0
dataset/1A/1A-C++/360567454_cheat_rename.cpp,dataset/1A/1A-C++/360583201_cheat_header.cpp,1A,independent_same_problem,0
dataset/1A/1A-C++/360567454_cheat_rename.cpp,dataset/1A/1A-C++/360585204.cpp,1A,independent_same_problem,0
dataset/1A/1A-C++/360567454_cheat_rename.cpp,dataset/1A/1A-C++/360585204_cheat_combo.cpp,1A,independent_same_problem,0
dataset/1A/1A-C++/360580615.cpp,dataset/1A/1A-C++/360583201.cpp,1A,independent_same_problem,0
dataset/1A/1A-C++/360580615.cpp,dataset/1A/1A-C++/360583201_cheat_header.cpp,1A,independent_same_problem,0
dataset/1A/1A-C++/360580615.cpp,dataset/1A/1A-C++/360585204.cpp,1A,independent_same_problem,0
dataset/1A/1A-C++/360580615.cpp,dataset/1A/1A-C++/360585204_cheat_combo.cpp,1A,independent_same_problem,0
dataset/1A/1A-C++/360580615_cheat_format.cpp,dataset/1A/1A-C++/360583201.cpp,1A,independent_same_problem,0
dataset/1A/1A-C++/360580615_cheat_format.cpp,dataset/1A/1A-C++/360583201_cheat_header.cpp,1A,independent_same_problem,0
dataset/1A/1A-C++/360580615_cheat_format.cpp,dataset/1A/1A-C++/360585204.cpp,1A,independent_same_problem,0
dataset/1A/1A-C++/360580615_cheat_format.cpp,dataset/1A/1A-C++/360585204_cheat_combo.cpp,1A,independent_same_problem,0
dataset/1A/1A-C++/360583201.cpp,dataset/1A/1A-C++/360585204.cpp,1A,independent_same_problem,0
dataset/1A/1A-C++/360583201.cpp,dataset/1A/1A-C++/360585204_cheat_combo.cpp,1A,independent_same_problem,0
dataset/1A/1A-C++/360583201_cheat_header.cpp,dataset/1A/1A-C++/360585204.cpp,1A,independent_same_problem,0
dataset/1A/1A-C++/360583201_cheat_header.cpp,dataset/1A/1A-C++/360585204_cheat_combo.cpp,1A,independent_same_problem,0
dataset/1A/1A-Python/360480126.py,dataset/1A/1A-Python/360486634.py,1A,independent_same_problem,0
dataset/1A/1A-Python/360480126.py,dataset/1A/1A-Python/360486634_cheat_rename.py,1A,independent_same_problem,0
dataset/1A/1A-Python/360480126.py,dataset/1A/1A-Python/360486782.py,1A,independent_same_problem,0
dataset/1A/1A-Python/360480126.py,dataset/1A/1A-Python/360486782_cheat_format.py,1A,independent_same_problem,0
dataset/1A/1A-Python/360480126.py,dataset/1A/1A-Python/360487442.py,1A,independent_same_problem,0
dataset/1A/1A-Python/360480126.py,dataset/1A/1A-Python/360487442_cheat_header.py,1A,independent_same_problem,0
dataset/1A/1A-Python/360480126.py,dataset/1A/1A-Python/360645541.py,1A,independent_same_problem,0
dataset/1A/1A-Python/360480126.py,dataset/1A/1A-Python/360645541_cheat_combo.py,1A,independent_same_problem,0
dataset/1A/1A-Python/360480126_cheat_comment.py,dataset/1A/1A-Python/360486634.py,1A,independent_same_problem,0
dataset/1A/1A-Python/360480126_cheat_comment.py,dataset/1A/1A-Python/360486634_cheat_rename.py,1A,independent_same_problem,0
dataset/1A/1A-Python/360480126_cheat_comment.py,dataset/1A/1A-Python/360486782.py,1A,independent_same_problem,0
dataset/1A/1A-Python/360480126_cheat_comment.py,dataset/1A/1A-Python/360486782_cheat_format.py,1A,independent_same_problem,0
dataset/1A/1A-Python/360480126_cheat_comment.py,dataset/1A/1A-Python/360487442.py,1A,independent_same_problem,0
dataset/1A/1A-Python/360480126_cheat_comment.py,dataset/1A/1A-Python/360487442_cheat_header.py,1A,independent_same_problem,0
dataset/1A/1A-Python/360480126_cheat_comment.py,dataset/1A/1A-Python/360645541.py,1A,independent_same_problem,0
dataset/1A/1A-Python/360480126_cheat_comment.py,dataset/1A/1A-Python/360645541_cheat_combo.py,1A,independent_same_problem,0
dataset/1A/1A-Python/360486634.py,dataset/1A/1A-Python/360486782.py,1A,independent_same_problem,0
dataset/1A/1A-Python/360486634.py,dataset/1A/1A-Python/360486782_cheat_format.py,1A,independent_same_problem,0
dataset/1A/1A-Python/360486634.py,dataset/1A/1A-Python/360487442.py,1A,independent_same_problem,0
dataset/1A/1A-Python/360486634.py,dataset/1A/1A-Python/360487442_cheat_header.py,1A,independent_same_problem,0
dataset/1A/1A-Python/360486634.py,dataset/1A/1A-Python/360645541.py,1A,independent_same_problem,0
dataset/1A/1A-Python/360486634.py,dataset/1A/1A-Python/360645541_cheat_combo.py,1A,independent_same_problem,0
dataset/1A/1A-Python/360486634_cheat_rename.py,dataset/1A/1A-Python/360486782.py,1A,independent_same_problem,0
dataset/1A/1A-Python/360486634_cheat_rename.py,dataset/1A/1A-Python/360486782_cheat_format.py,1A,independent_same_problem,0
dataset/1A/1A-Python/360486634_cheat_rename.py,dataset/1A/1A-Python/360487442.py,1A,independent_same_problem,0
dataset/1A/1A-Python/360486634_cheat_rename.py,dataset/1A/1A-Python/360487442_cheat_header.py,1A,independent_same_problem,0
dataset/1A/1A-Python/360486634_cheat_rename.py,dataset/1A/1A-Python/360645541.py,1A,independent_same_problem,0
dataset/1A/1A-Python/360486634_cheat_rename.py,dataset/1A/1A-Python/360645541_cheat_combo.py,1A,independent_same_problem,0
dataset/1A/1A-Python/360486782.py,dataset/1A/1A-Python/360487442.py,1A,independent_same_problem,0
dataset/1A/1A-Python/360486782.py,dataset/1A/1A-Python/360487442_cheat_header.py,1A,independent_same_problem,0
dataset/1A/1A-Python/360486782.py,dataset/1A/1A-Python/360645541.py,1A,independent_same_problem,0
dataset/1A/1A-Python/360486782.py,dataset/1A/1A-Python/360645541_cheat_combo.py,1A,independent_same_problem,0
dataset/1A/1A-Python/360486782_cheat_format.py,dataset/1A/1A-Python/360487442.py,1A,independent_same_problem,0
dataset/1A/1A-Python/360486782_cheat_format.py,dataset/1A/1A-Python/360487442_cheat_header.py,1A,independent_same_problem,0
dataset/1A/1A-Python/360486782_cheat_format.py,dataset/1A/1A-Python/360645541.py,1A,independent_same_problem,0
dataset/1A/1A-Python/360486782_cheat_format.py,dataset/1A/1A-Python/360645541_cheat_combo.py,1A,independent_same_problem,0
dataset/1A/1A-Python/360487442.py,dataset/1A/1A-Python/360645541.py,1A,independent_same_problem,0
dataset/1A/1A-Python/360487442.py,dataset/1A/1A-Python/360645541_cheat_combo.py,1A,independent_same_problem,0
dataset/1A/1A-Python/360487442_cheat_header.py,dataset/1A/1A-Python/360645541.py,1A,independent_same_problem,0
dataset/1A/1A-Python/360487442_cheat_header.py,dataset/1A/1A-Python/360645541_cheat_combo.py,1A,independent_same_problem,0
dataset/158A/158A-C/360484479.c,dataset/158A/158A-C/360646280.c,158A,independent_same_problem,0
dataset/158A/158A-C/360484479.c,dataset/158A/158A-C/360646280_cheat_rename.c,158A,independent_same_problem,0
dataset/158A/158A-C/360484479.c,dataset/158A/158A-C/360654905.c,158A,independent_same_problem,0
dataset/158A/158A-C/360484479.c,dataset/158A/158A-C/360654905_cheat_format.c,158A,independent_same_problem,0
dataset/158A/158A-C/360484479.c,dataset/158A/158A-C/360661198.c,158A,independent_same_problem,0
dataset/158A/158A-C/360484479.c,dataset/158A/158A-C/360661198_cheat_header.c,158A,independent_same_problem,0
dataset/158A/158A-C/360484479.c,dataset/158A/158A-C/360668600.c,158A,independent_same_problem,0
dataset/158A/158A-C/360484479.c,dataset/158A/158A-C/360668600_cheat_combo.c,158A,independent_same_problem,0
dataset/158A/158A-C/360484479_cheat_comment.c,dataset/158A/158A-C/360646280.c,158A,independent_same_problem,0
dataset/158A/158A-C/360484479_cheat_comment.c,dataset/158A/158A-C/360646280_cheat_rename.c,158A,independent_same_problem,0
dataset/158A/158A-C/360484479_cheat_comment.c,dataset/158A/158A-C/360654905.c,158A,independent_same_problem,0
dataset/158A/158A-C/360484479_cheat_comment.c,dataset/158A/158A-C/360654905_cheat_format.c,158A,independent_same_problem,0
dataset/158A/158A-C/360484479_cheat_comment.c,dataset/158A/158A-C/360661198.c,158A,independent_same_problem,0
dataset/158A/158A-C/360484479_cheat_comment.c,dataset/158A/158A-C/360661198_cheat_header.c,158A,independent_same_problem,0
dataset/158A/158A-C/360484479_cheat_comment.c,dataset/158A/158A-C/360668600.c,158A,independent_same_problem,0
dataset/158A/158A-C/360484479_cheat_comment.c,dataset/158A/158A-C/360668600_cheat_combo.c,158A,independent_same_problem,0
dataset/158A/158A-C/360646280.c,dataset/158A/158A-C/360654905.c,158A,independent_same_problem,0
dataset/158A/158A-C/360646280.c,dataset/158A/158A-C/360654905_cheat_format.c,158A,independent_same_problem,0
dataset/158A/158A-C/360646280.c,dataset/158A/158A-C/360661198.c,158A,independent_same_problem,0
dataset/158A/158A-C/360646280.c,dataset/158A/158A-C/360661198_cheat_header.c,158A,independent_same_problem,0
dataset/158A/158A-C/360646280.c,dataset/158A/158A-C/360668600.c,158A,independent_same_problem,0
dataset/158A/158A-C/360646280.c,dataset/158A/158A-C/360668600_cheat_combo.c,158A,independent_same_problem,0
dataset/158A/158A-C/360646280_cheat_rename.c,dataset/158A/158A-C/360654905.c,158A,independent_same_problem,0
dataset/158A/158A-C/360646280_cheat_rename.c,dataset/158A/158A-C/360654905_cheat_format.c,158A,independent_same_problem,0
dataset/158A/158A-C/360646280_cheat_rename.c,dataset/158A/158A-C/360661198.c,158A,independent_same_problem,0
dataset/158A/158A-C/360646280_cheat_rename.c,dataset/158A/158A-C/360661198_cheat_header.c,158A,independent_same_problem,0
dataset/158A/158A-C/360646280_cheat_rename.c,dataset/158A/158A-C/360668600.c,158A,independent_same_problem,0
dataset/158A/158A-C/360646280_cheat_rename.c,dataset/158A/158A-C/360668600_cheat_combo.c,158A,independent_same_problem,0
dataset/158A/158A-C/360654905.c,dataset/158A/158A-C/360661198.c,158A,independent_same_problem,0
dataset/158A/158A-C/360654905.c,dataset/158A/158A-C/360661198_cheat_header.c,158A,independent_same_problem,0
dataset/158A/158A-C/360654905.c,dataset/158A/158A-C/360668600.c,158A,independent_same_problem,0
dataset/158A/158A-C/360654905.c,dataset/158A/158A-C/360668600_cheat_combo.c,158A,independent_same_problem,0
dataset/158A/158A-C/360654905_cheat_format.c,dataset/158A/158A-C/360661198.c,158A,independent_same_problem,0
dataset/158A/158A-C/360654905_cheat_format.c,dataset/158A/158A-C/360661198_cheat_header.c,158A,independent_same_problem,0
dataset/158A/158A-C/360654905_cheat_format.c,dataset/158A/158A-C/360668600.c,158A,independent_same_problem,0
dataset/158A/158A-C/360654905_cheat_format.c,dataset/158A/158A-C/360668600_cheat_combo.c,158A,independent_same_problem,0
dataset/158A/158A-C/360661198.c,dataset/158A/158A-C/360668600.c,158A,independent_same_problem,0
dataset/158A/158A-C/360661198.c,dataset/158A/158A-C/360668600_cheat_combo.c,158A,independent_same_problem,0
dataset/158A/158A-C/360661198_cheat_header.c,dataset/158A/158A-C/360668600.c,158A,independent_same_problem,0
dataset/158A/158A-C/360661198_cheat_header.c,dataset/158A/158A-C/360668600_cheat_combo.c,158A,independent_same_problem,0
dataset/158A/158A-C++/360533482.cpp,dataset/158A/158A-C++/360572881.cpp,158A,independent_same_problem,0
dataset/158A/158A-C++/360533482.cpp,dataset/158A/158A-C++/360572881_cheat_rename.cpp,158A,independent_same_problem,0
dataset/158A/158A-C++/360533482.cpp,dataset/158A/158A-C++/360579228.cpp,158A,independent_same_problem,0
dataset/158A/158A-C++/360533482.cpp,dataset/158A/158A-C++/360579228_cheat_format.cpp,158A,independent_same_problem,0
dataset/158A/158A-C++/360533482.cpp,dataset/158A/158A-C++/360580876.cpp,158A,independent_same_problem,0
dataset/158A/158A-C++/360533482.cpp,dataset/158A/158A-C++/360580876_cheat_header.cpp,158A,independent_same_problem,0
dataset/158A/158A-C++/360533482.cpp,dataset/158A/158A-C++/360590862.cpp,158A,independent_same_problem,0
dataset/158A/158A-C++/360533482.cpp,dataset/158A/158A-C++/360590862_cheat_combo.cpp,158A,independent_same_problem,0
dataset/158A/158A-C++/360533482_cheat_comment.cpp,dataset/158A/158A-C++/360572881.cpp,158A,independent_same_problem,0
dataset/158A/158A-C++/360533482_cheat_comment.cpp,dataset/158A/158A-C++/360572881_cheat_rename.cpp,158A,independent_same_problem,0
dataset/158A/158A-C++/360533482_cheat_comment.cpp,dataset/158A/158A-C++/360579228.cpp,158A,independent_same_problem,0
dataset/158A/158A-C++/360533482_cheat_comment.cpp,dataset/158A/158A-C++/360579228_cheat_format.cpp,158A,independent_same_problem,0
dataset/158A/158A-C++/360533482_cheat_comment.cpp,dataset/158A/158A-C++/360580876.cpp,158A,independent_same_problem,0
dataset/158A/158A-C++/360533482_cheat_comment.cpp,dataset/158A/158A-C++/360580876_cheat_header.cpp,158A,independent_same_problem,0
dataset/158A/158A-C++/360533482_cheat_comment.cpp,dataset/158A/158A-C++/360590862.cpp,158A,independent_same_problem,0
dataset/158A/158A-C++/360533482_cheat_comment.cpp,dataset/158A/158A-C++/360590862_cheat_combo.cpp,158A,independent_same_problem,0
dataset/158A/158A-C++/360572881.cpp,dataset/158A/158A-C++/360579228.cpp,158A,independent_same_problem,0
dataset/158A/158A-C++/360572881.cpp,dataset/158A/158A-C++/360579228_cheat_format.cpp,158A,independent_same_problem,0
dataset/158A/158A-C++/360572881.cpp,dataset/158A/158A-C++/360580876.cpp,158A,independent_same_problem,0
dataset/158A/158A-C++/360572881.cpp,dataset/158A/158A-C++/360580876_cheat_header.cpp,158A,independent_same_problem,0
dataset/158A/158A-C++/360572881.cpp,dataset/158A/158A-C++/360590862.cpp,158A,independent_same_problem,0
dataset/158A/158A-C++/360572881.cpp,dataset/158A/158A-C++/360590862_cheat_combo.cpp,158A,independent_same_problem,0
dataset/158A/158A-C++/360572881_cheat_rename.cpp,dataset/158A/158A-C++/360579228.cpp,158A,independent_same_problem,0
dataset/158A/158A-C++/360572881_cheat_rename.cpp,dataset/158A/158A-C++/360579228_cheat_format.cpp,158A,independent_same_problem,0
dataset/158A/158A-C++/360572881_cheat_rename.cpp,dataset/158A/158A-C++/360580876.cpp,158A,independent_same_problem,0
dataset/158A/158A-C++/360572881_cheat_rename.cpp,dataset/158A/158A-C++/360580876_cheat_header.cpp,158A,independent_same_problem,0
dataset/158A/158A-C++/360572881_cheat_rename.cpp,dataset/158A/158A-C++/360590862.cpp,158A,independent_same_problem,0
dataset/158A/158A-C++/360572881_cheat_rename.cpp,dataset/158A/158A-C++/360590862_cheat_combo.cpp,158A,independent_same_problem,0
dataset/158A/158A-C++/360579228.cpp,dataset/158A/158A-C++/360580876.cpp,158A,independent_same_problem,0
dataset/158A/158A-C++/360579228.cpp,dataset/158A/158A-C++/360580876_cheat_header.cpp,158A,independent_same_problem,0
dataset/158A/158A-C++/360579228.cpp,dataset/158A/158A-C++/360590862.cpp,158A,independent_same_problem,0
dataset/158A/158A-C++/360579228.cpp,dataset/158A/158A-C++/360590862_cheat_combo.cpp,158A,independent_same_problem,0
dataset/158A/158A-C++/360579228_cheat_format.cpp,dataset/158A/158A-C++/360580876.cpp,158A,independent_same_problem,0
dataset/158A/158A-C++/360579228_cheat_format.cpp,dataset/158A/158A-C++/360580876_cheat_header.cpp,158A,independent_same_problem,0
dataset/158A/158A-C++/360579228_cheat_format.cpp,dataset/158A/158A-C++/360590862.cpp,158A,independent_same_problem,0
dataset/158A/158A-C++/360579228_cheat_format.cpp,dataset/158A/158A-C++/360590862_cheat_combo.cpp,158A,independent_same_problem,0
dataset/158A/158A-C++/360580876.cpp,dataset/158A/158A-C++/360590862.cpp,158A,independent_same_problem,0
dataset/158A/158A-C++/360580876.cpp,dataset/158A/158A-C++/360590862_cheat_combo.cpp,158A,independent_same_problem,0
dataset/158A/158A-C++/360580876_cheat_header.cpp,dataset/158A/158A-C++/360590862.cpp,158A,independent_same_problem,0
dataset/158A/158A-C++/360580876_cheat_header.cpp,dataset/158A/158A-C++/360590862_cheat_combo.cpp,158A,independent_same_problem,0
dataset/158A/158A-Python/360484149.py,dataset/158A/158A-Python/360484962.py,158A,independent_same_problem,0
dataset/158A/158A-Python/360484149.py,dataset/158A/158A-Python/360484962_cheat_rename.py,158A,independent_same_problem,0
dataset/158A/158A-Python/360484149.py,dataset/158A/158A-Python/360586361.py,158A,independent_same_problem,0
dataset/158A/158A-Python/360484149.py,dataset/158A/158A-Python/360586361_cheat_format.py,158A,independent_same_problem,0
dataset/158A/158A-Python/360484149.py,dataset/158A/158A-Python/360641765.py,158A,independent_same_problem,0
dataset/158A/158A-Python/360484149.py,dataset/158A/158A-Python/360641765_cheat_header.py,158A,independent_same_problem,0
dataset/158A/158A-Python/360484149.py,dataset/158A/158A-Python/360646349.py,158A,independent_same_problem,0
dataset/158A/158A-Python/360484149.py,dataset/158A/158A-Python/360646349_cheat_combo.py,158A,independent_same_problem,0
dataset/158A/158A-Python/360484149_cheat_comment.py,dataset/158A/158A-Python/360484962.py,158A,independent_same_problem,0
dataset/158A/158A-Python/360484149_cheat_comment.py,dataset/158A/158A-Python/360484962_cheat_rename.py,158A,independent_same_problem,0
dataset/158A/158A-Python/360484149_cheat_comment.py,dataset/158A/158A-Python/360586361.py,158A,independent_same_problem,0
dataset/158A/158A-Python/360484149_cheat_comment.py,dataset/158A/158A-Python/360586361_cheat_format.py,158A,independent_same_problem,0
dataset/158A/158A-Python/360484149_cheat_comment.py,dataset/158A/158A-Python/360641765.py,158A,independent_same_problem,0
